149,79
140,75
141,74
141,72
140,70
141,69
141,67
141,67
142,68
141,67
140,66
140,65
136,64
135,64
134,63
130,63
129,68
129,68
127,68
125,62
125,62
126,66
123,60
118,66
123,60
126,65
123,59
123,59
125,63
122,57
129,64
129,63
129,63
129,62
129,63
116,58
112,57
96,57
99,56
96,56
99,58
99,58
83,58
84,57
84,58
83,57
83,57
76,57
76,56
77,57
77,57
76,56
72,56
72,57
70,57
67,55
64,57
62,56
57,53
54,52
55,52
56,51
57,52
57,52
50,51
55,68
141,64
140,60
155,57
157,57
157,59
145,58
138,59
142,59
142,59
137,57
136,56
131,56
131,56
132,57
132,60
131,60
130,61
130,61
130,61
132,61
133,60
134,59
134,59
134,60
129,58
126,49
128,58
127,59
127,59
114,51
113,53
106,55
98,54
98,54
93,53
96,55
97,55
96,53
95,52
91,52
90,49
91,50
82,54
82,56
83,56
72,55
71,51
68,48
66,45
66,44
67,42
67,43
67,46
61,45
61,48
53,47
56,47
56,47
156,69
155,65
151,61
150,62
150,62
151,61
151,62
143,60
141,57
142,54
145,53
147,51
149,49
148,49
141,49
141,49
141,51
139,51
141,51
146,51
146,51
147,52
139,50
134,48
134,48
134,48
133,49
129,50
115,50
114,51
110,49
109,49
109,49
108,49
99,50
85,45
83,45
83,47
77,45
77,44
77,44
78,45
78,45
72,45
71,43
67,45
70,46
70,46
68,46
72,45
72,45
73,45
73,45
70,45
64,44
64,44
62,42
75,44
148,52
154,52
159,52
159,53
159,53
144,51
144,51
145,52
145,55
146,55
146,56
146,55
146,54
145,55
145,55
145,55
144,54
144,55
132,54
132,54
121,54
119,54
119,54
116,54
116,54
116,53
116,53
105,52
102,51
100,52
100,52
100,52
100,52
96,51
91,50
88,49
84,47
75,46
75,46
75,45
75,46
75,45
75,45
69,43
69,42
70,43
70,43
63,41
63,43
67,43
64,45
64,44
64,44
73,45
73,43
71,43
71,43
68,43
93,47
158,56
158,57
157,58
158,58
158,59
154,57
154,57
153,58
153,58
154,59
155,58
155,59
152,58
150,58
150,59
153,59
153,61
153,62
154,63
153,64
153,62
153,62
153,61
150,61
150,60
148,60
148,60
147,60
146,59
145,60
135,57
127,57
125,57
127,55
126,55
117,54
112,54
112,54
113,55
103,53
102,52
101,52
98,52
97,51
84,51
75,49
71,49
71,48
67,47
67,48
67,47
66,47
66,47
66,47
81,51
157,68
158,60
158,58
161,68
161,68
156,63
156,62
156,62
157,60
158,59
159,58
161,64
162,65
161,59
161,62
161,62
161,62
154,61
154,61
160,61
160,62
157,63
150,61
149,60
148,58
148,58
148,58
148,57
146,56
138,55
139,56
121,53
115,52
115,52
112,52
111,52
109,53
104,50
104,51
104,50
95,48
95,48
95,49
90,47
85,47
84,47
81,48
79,47
78,47
79,47
85,47
90,48
89,48
80,46
76,47
76,47
78,47
79,49
143,56
142,56
143,58
136,57
132,51
130,51
130,52
127,49
119,47
