343,105
343,105
343,106
339,105
346,102
346,102
346,102
346,102
346,102
346,102
346,102
352,99
353,98
353,98
354,96
354,96
347,98
347,98
345,98
346,97
346,97
346,97
346,96
346,96
346,96
347,98
347,98
331,100
327,101
327,101
328,101
329,99
329,99
329,99
329,99
329,99
329,99
329,99
329,99
329,99
329,99
332,99
325,103
325,103
324,101
324,101
324,101
321,102
321,102
321,102
325,102
325,102
325,102
325,102
325,102
325,102
325,102
325,102
325,102
314,103
314,103
314,103
314,103
314,103
310,101
310,101
302,101
302,101
302,101
302,101
284,104
283,104
283,104
283,104
283,104
283,104
282,108
282,108
282,108
282,108
281,106
281,106
281,106
280,108
281,108
281,108
281,108
281,108
281,108
282,108
282,108
282,108
280,103
280,103
280,103
280,103
279,103
363,104
363,104
363,104
357,105
350,109
350,109
350,108
350,108
350,108
350,108
346,110
346,110
346,107
336,112
336,112
334,116
334,116
334,116
334,116
334,115
336,115
336,114
331,117
324,120
326,120
326,120
326,120
327,120
327,120
327,120
327,120
327,120
327,120
327,120
327,120
327,120
328,118
330,115
330,115
332,115
334,116
334,116
341,113
341,113
341,113
342,112
342,113
342,113
315,122
315,122
315,122
315,122
304,122
294,125
284,123
284,123
283,124
283,124
283,124
283,124
280,123
280,123
280,123
280,123
280,123
281,119
282,124
282,125
282,125
282,124
282,124
282,124
282,124
282,124
344,136
344,136
344,136
344,136
344,136
345,135
327,136
333,143
333,143
325,147
316,144
315,147
313,150
313,150
313,150
314,150
314,150
314,150
314,150
314,150
315,149
315,149
314,148
314,148
314,148
190,220
190,220
274,150
274,150
270,148
270,148
271,151
271,151
271,151
271,151
271,151
271,151
271,151
271,151
271,151
271,151
270,150
270,150
270,150
270,150
270,150
271,151
271,151
271,147
271,147
271,147
271,147
271,147
276,145
276,145
276,145
276,145
276,145
276,145
276,145
276,144
276,144
276,144
276,144
271,144
271,144
271,144
243,148
243,148
242,163
242,163
242,164
242,164
242,164
242,164
242,164
242,164
242,159
242,159
242,159
242,159
242,159
244,157
244,157
244,156
244,156
244,157
244,157
244,157
244,157
244,157
244,157
244,157
244,157
400,94
