366,147
366,147
366,147
366,148
366,147
366,148
344,148
311,156
310,155
290,158
292,158
281,169
281,169
281,169
280,175
280,175
280,175
280,175
238,197
148,300
140,304
142,303
142,303
142,302
140,302
138,303
138,303
133,304
129,307
124,308
118,314
131,306
279,179
290,174
308,174
308,174
326,173
316,179
307,181
306,181
306,181
318,175
318,175
373,157
394,146
395,146
399,147
408,148
408,148
420,150
426,150
426,152
424,151
432,170
429,167
425,165
425,165
428,166
433,171
435,174
437,176
437,167
434,169
431,168
388,157
305,185
288,184
285,184
280,188
281,188
281,188
281,189
281,189
207,220
136,315
124,319
123,318
124,318
124,318
125,316
117,324
113,325
107,329
106,330
106,330
107,329
131,313
298,190
309,188
307,187
319,184
377,161
415,155
424,156
424,156
434,160
439,155
435,156
435,156
436,156
438,162
50,383
454,210
48,382
451,215
48,381
447,214
47,382
430,224
56,380
332,247
50,384
328,257
63,373
264,257
62,360
253,245
189,306
189,305
152,322
141,331
139,331
131,335
126,337
126,337
122,340
122,340
123,341
123,341
127,341
127,341
128,339
134,337
150,331
151,330
151,330
154,331
165,332
65,369
299,220
52,366
52,366
307,207
326,198
43,395
404,219
65,417
449,248
71,422
71,422
475,256
475,256
475,256
73,423
73,423
473,258
473,258
73,423
73,423
458,259
458,259
72,424
72,424
458,258
71,424
71,424
472,258
58,424
468,261
58,424
470,260
56,425
465,263
54,425
457,268
75,427
75,427
386,297
206,366
194,372
185,378
174,381
173,381
171,381
165,382
149,386
139,389
139,389
139,389
139,389
128,379
120,359
120,351
120,347
121,345
121,343
121,342
121,338
119,338
119,338
141,313
269,177
287,164
288,163
267,174
258,184
258,184
256,185
256,185
257,185
258,183
282,178
279,177
279,177
228,181
162,286
155,288
153,289
153,289
153,288
154,288
148,290
139,296
137,299
138,298
138,298
138,298
139,298
146,293
149,293
267,172
267,172
288,167
287,167
315,156
315,156
378,146
409,149
420,168
424,169
424,169
424,169
424,169
423,169
422,169
415,152
392,153
340,170
340,170
340,170
329,179
320,187
315,191
305,202
302,204
289,208
288,204
300,206
300,207
301,208
303,210
296,210
296,210
295,211
295,211
295,212
295,213
44,370
295,214
44,370
296,214
