96,195
427,82
97,197
427,83
97,198
424,83
424,83
96,202
423,84
85,209
421,84
93,201
93,201
444,84
84,207
443,84
443,84
84,207
444,84
85,211
445,84
85,211
445,84
445,84
86,209
446,84
446,84
86,210
450,84
450,84
84,213
450,85
450,85
84,216
450,85
85,221
432,93
92,216
424,104
91,216
383,108
383,108
383,108
217,165
217,165
197,168
194,161
194,160
194,160
191,163
191,163
190,163
184,164
182,159
181,159
181,158
181,158
184,166
102,199
328,104
64,221
64,221
64,221
359,78
359,78
359,78
213,150
213,150
214,113
215,111
356,78
356,78
86,210
427,98
88,212
433,97
433,97
86,221
434,100
87,222
87,222
437,101
87,220
438,101
87,216
442,99
85,214
440,97
92,211
441,97
441,97
86,217
440,97
84,218
439,99
439,99
91,214
427,105
427,105
91,215
415,109
89,217
414,111
89,215
383,119
225,164
225,164
194,164
194,164
194,164
194,164
193,161
193,161
193,161
193,161
192,162
191,161
190,161
190,161
188,161
188,167
188,168
188,168
188,168
188,168
188,169
190,166
190,166
190,166
192,168
192,168
90,233
374,130
93,231
438,124
96,228
437,122
437,122
89,233
437,121
89,233
436,121
436,121
91,234
438,121
90,234
439,123
89,234
89,234
439,123
97,228
440,123
93,233
442,114
442,114
92,232
442,113
442,113
92,233
442,113
442,113
92,233
442,113
92,233
442,113
92,232
442,113
92,231
444,113
92,232
436,120
98,227
98,227
403,129
403,129
97,226
97,226
403,130
96,226
96,226
402,131
214,175
214,175
214,175
195,172
194,170
194,170
192,170
193,173
193,173
191,173
191,173
190,173
190,173
190,173
190,173
190,173
190,173
190,173
189,173
189,172
189,172
189,169
189,169
189,173
189,173
189,173
71,265
74,235
410,91
80,213
437,83
437,83
439,81
439,81
439,81
423,84
423,84
423,84
424,84
423,92
419,93
420,94
400,97
398,97
384,101
381,103
88,199
369,104
189,157
189,157
189,157
189,157
189,157
187,156
186,156
186,155
186,155
186,155
186,155
186,155
186,155
186,155
85,207
379,101
81,211
425,93
82,204
430,92
85,203
434,92
87,207
440,87
84,208
443,85
85,209
85,209
444,85
444,85
83,211
444,85
444,85
82,215
428,102
86,216
86,216
420,105
84,217
417,110
86,211
86,211
378,114
83,210
376,115
376,115
376,115
376,115
220,160
182,164
182,163
182,163
182,163
182,163
179,164
179,164
178,164
178,164
181,162
190,160
203,155
203,155
209,151
209,151
208,149
208,143
208,143
209,146
209,148
209,148
209,148
203,144
203,114
203,114
204,142
204,142
205,142
213,147
200,143
198,142
198,141
197,144
197,141
197,141
198,141
198,141
198,139
