197,95
197,95
195,88
195,88
195,88
199,80
199,80
199,80
199,80
199,80
199,80
199,80
199,80
202,80
202,80
202,80
202,80
202,80
202,80
202,80
202,80
202,80
202,80
202,80
202,80
202,80
202,80
202,80
202,80
202,80
203,80
203,80
203,80
203,80
203,80
203,80
203,80
203,80
203,80
203,80
205,79
205,79
205,79
205,79
205,79
205,79
205,79
205,79
205,79
205,79
205,79
205,79
201,79
201,79
201,79
201,79
202,79
202,79
202,79
200,79
200,79
200,79
200,79
200,79
200,79
200,79
200,79
200,79
199,78
199,78
199,78
199,78
199,78
199,78
199,78
199,78
199,78
199,78
199,78
199,78
240,84
240,84
240,84
240,84
240,84
240,84
240,84
240,84
240,84
254,101
254,101
254,101
254,101
253,100
253,100
253,100
253,100
253,100
253,100
253,100
243,103
243,103
243,103
243,103
243,103
243,103
241,101
241,101
240,100
240,100
240,100
239,100
239,100
220,103
220,103
220,103
220,103
220,103
201,106
201,106
201,106
201,106
201,106
187,106
187,107
187,107
189,106
189,106
189,106
189,106
189,106
189,106
189,104
189,104
189,104
188,105
188,105
188,105
190,105
190,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
191,105
192,106
192,106
192,106
192,106
192,106
192,106
193,106
193,106
193,106
193,106
194,107
194,107
194,107
194,107
194,107
194,107
194,106
194,106
194,106
192,106
192,106
192,106
192,106
193,106
193,106
193,106
196,94
196,94
196,94
196,94
196,94
196,94
196,94
196,94
200,94
200,94
200,94
199,93
199,93
199,93
199,93
199,93
199,93
198,93
198,93
198,92
198,92
198,92
198,92
198,93
198,93
198,93
198,93
197,93
197,93
197,93
197,93
197,93
197,93
197,93
218,85
218,85
218,85
218,85
218,85
251,85
251,85
251,84
251,84
251,84
252,84
252,84
252,84
253,84
253,84
253,84
253,84
253,84
274,81
274,81
274,81
282,81
282,81
280,81
280,81
280,81
278,82
278,83
278,82
278,82
279,83
279,83
279,83
278,83
278,83
278,83
278,82
278,82
278,82
278,82
278,82
277,82
277,82
277,82
277,82
277,82
277,82
284,82
285,82
286,82
286,82
286,82
283,81
283,81
283,82
283,82
283,82
289,70
289,70
289,71
291,69
291,69
291,69
291,69
291,69
291,69
289,69
290,69
289,70
280,69
279,69
266,71
266,71
266,71
266,71
266,71
266,71
266,71
266,71
266,71
266,71
266,71
264,71
264,71
264,71
265,73
265,73
265,73
266,73
266,73
268,74
268,74
268,74
268,72
268,72
268,72
267,72
267,72
244,77
244,77
244,77
243,77
243,77
243,77
237,93
237,93
237,93
237,93
237,93
240,90
240,90
240,90
240,90
240,90
240,90
240,90
240,89
240,89
241,89
241,89
241,89
242,89
242,89
242,89
244,89
244,89
242,75
242,75
242,75
239,75
239,75
239,75
240,76
240,76
240,77
241,77
241,77
248,76
248,76
248,76
266,73
266,73
266,73
256,73
256,73
256,73
256,73
256,73
254,73
254,73
254,73
256,74
