290,68
289,68
289,68
302,65
302,65
302,65
302,65
312,71
312,71
312,71
290,74
290,74
273,99
273,99
273,97
273,97
273,97
247,116
247,116
247,116
247,116
247,116
247,116
247,116
247,116
247,116
247,116
247,116
242,122
242,122
242,122
242,122
238,123
238,123
238,123
238,123
238,123
227,115
227,115
227,115
227,115
227,115
227,115
227,115
227,115
227,115
216,126
216,126
215,127
215,127
215,127
215,127
215,128
215,128
215,128
215,128
215,128
215,128
215,128
215,128
217,108
217,108
217,108
217,108
225,95
224,95
224,95
224,95
228,85
228,85
228,85
228,85
228,85
228,85
228,85
228,85
228,85
228,92
228,92
228,92
228,92
228,92
228,92
228,92
228,92
228,92
228,92
228,92
221,94
221,94
221,94
221,94
221,94
219,103
219,103
219,103
219,103
219,103
219,102
219,102
219,91
219,91
219,90
219,90
219,90
219,90
218,104
218,104
218,104
218,104
218,104
219,104
219,104
219,104
219,104
219,104
219,91
219,91
219,91
219,91
219,91
219,91
219,91
258,109
258,109
258,109
273,101
273,101
275,118
275,118
275,118
275,118
275,118
275,118
278,105
278,105
278,105
287,95
287,95
298,80
298,80
298,80
303,78
303,78
303,78
303,75
303,75
301,75
301,74
301,75
294,77
294,77
294,77
304,73
304,73
310,74
310,74
310,74
312,72
312,72
312,73
312,73
312,73
305,78
305,78
305,78
300,79
300,79
294,76
294,76
294,74
294,74
294,74
294,74
294,74
294,74
294,74
294,74
294,74
294,74
297,65
297,65
297,65
297,65
297,65
298,62
298,62
298,63
288,68
288,68
288,68
286,67
286,67
286,67
285,67
285,67
285,67
285,67
281,66
281,66
281,66
281,66
281,66
255,69
255,69
255,69
253,72
253,72
255,75
255,75
255,75
255,75
255,75
255,75
257,74
257,74
257,74
257,74
257,74
258,70
258,70
258,70
268,75
268,75
268,75
271,81
271,81
271,81
273,83
273,83
273,83
273,83
273,83
274,83
274,83
274,83
273,80
273,80
273,80
273,79
273,79
273,79
273,79
273,79
274,83
274,83
274,83
274,83
253,73
253,73
253,73
253,73
231,75
232,75
232,75
232,75
232,75
231,76
231,76
231,76
231,77
231,77
231,77
230,75
230,75
230,75
232,75
232,75
232,75
232,75
232,75
227,77
227,77
227,77
227,77
227,77
227,77
224,77
224,77
224,77
224,77
224,77
223,74
223,74
223,74
223,74
223,74
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
220,72
