430,75
430,75
431,77
431,77
431,77
430,77
431,77
431,77
431,76
431,76
431,76
431,75
431,75
424,75
62,274
355,90
72,258
303,103
73,260
304,103
75,258
272,107
157,204
141,181
137,182
138,181
137,181
129,186
129,186
128,187
122,192
120,193
121,189
122,188
123,188
124,188
133,218
63,269
282,86
44,293
44,293
417,101
45,297
446,103
46,297
450,102
46,297
462,121
462,121
466,120
466,120
466,120
466,120
466,120
466,120
465,120
465,120
465,121
465,121
465,121
465,121
465,121
465,121
465,121
465,121
465,121
465,121
465,121
465,121
466,121
466,121
442,102
46,290
346,110
46,288
325,121
46,286
327,121
46,285
328,121
72,263
310,125
310,125
160,212
160,212
153,222
143,222
143,222
129,197
123,201
120,203
119,205
121,205
121,204
125,204
157,253
63,310
429,151
429,151
63,314
476,147
61,312
475,146
60,311
467,167
467,167
60,311
468,168
60,305
468,168
468,168
60,306
469,168
61,309
471,167
63,309
479,163
63,309
479,163
73,302
479,164
479,164
72,302
479,165
479,165
72,303
479,164
74,304
482,136
74,304
481,136
65,311
65,311
481,135
73,305
73,305
482,138
73,302
481,137
73,303
481,136
73,305
482,136
73,303
481,136
73,303
481,136
72,300
459,150
459,150
90,279
336,177
197,246
197,245
197,245
195,206
195,206
163,212
129,223
121,220
121,218
119,218
122,215
122,215
121,216
122,215
122,215
122,215
136,220
77,299
346,178
346,178
66,317
459,169
66,316
479,172
66,315
484,171
484,171
66,315
489,168
66,315
491,168
491,168
66,320
491,169
66,322
485,180
66,322
486,181
66,320
486,181
66,320
486,181
67,321
493,182
67,319
493,183
493,183
67,321
493,184
67,321
493,185
68,322
491,185
68,324
491,186
68,324
489,189
67,321
408,214
67,320
399,214
67,318
370,216
370,216
370,216
196,268
195,270
172,267
172,267
165,266
163,263
143,259
140,249
131,246
128,238
128,235
129,234
129,233
130,232
130,232
139,221
195,232
76,272
347,133
347,133
76,272
346,131
76,278
348,131
76,278
349,131
75,278
349,128
74,275
339,123
74,275
338,121
74,278
339,124
76,277
339,124
75,276
337,124
75,276
338,124
75,277
338,124
75,277
337,122
337,122
337,122
76,276
338,122
76,276
338,122
76,277
338,123
76,277
338,123
75,277
75,277
338,122
75,276
338,122
75,276
338,123
